title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Davanni's Pizza & Hot Hoagies - Woodbury,"A quintessential Twin Cities family pizza-and-hoagies spot (since 1975) — casual, quick and kid-friendly, with pizza, hot hoagies and pasta.",restaurants,Varies,,family,"Woodbury, MN",44.92141,-92.93048,https://saint-paul-2022.s3.amazonaws.com/imager/files_idss_com/C17/568613ba-d7e9-4b91-9c6a-aa5eca2030c2/831e782c-e579-46c2-9251-92b64594a186_2a23813dca470163f0b2610639f888f1.jpg,curated,,,,https://www.davannis.com,False,,,"family-dining,pizza,hoagies,kids,family,twin-cities,woodbury,east-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Davanni's Pizza & Hot Hoagies - Burnsville,"A quintessential Twin Cities family pizza-and-hoagies spot (since 1975) — casual, quick and kid-friendly, with pizza, hot hoagies and pasta.",restaurants,Varies,,family,"Cty Rd 42 E, Burnsville, MN",44.73685,-93.25745,https://saint-paul-2022.s3.amazonaws.com/imager/files_idss_com/C17/568613ba-d7e9-4b91-9c6a-aa5eca2030c2/831e782c-e579-46c2-9251-92b64594a186_2a23813dca470163f0b2610639f888f1.jpg,curated,,,,https://www.davannis.com,False,,,"family-dining,pizza,hoagies,kids,family,twin-cities,burnsville,south-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Davanni's Pizza & Hot Hoagies - Eagan,"A quintessential Twin Cities family pizza-and-hoagies spot (since 1975) — casual, quick and kid-friendly, with pizza, hot hoagies and pasta.",restaurants,Varies,,family,"Cliff Lake Rd, Eagan, MN",44.7936,-93.20527,https://saint-paul-2022.s3.amazonaws.com/imager/files_idss_com/C17/568613ba-d7e9-4b91-9c6a-aa5eca2030c2/831e782c-e579-46c2-9251-92b64594a186_2a23813dca470163f0b2610639f888f1.jpg,curated,,,,https://www.davannis.com,False,,,"family-dining,pizza,hoagies,kids,family,twin-cities,eagan,south-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Davanni's Pizza & Hot Hoagies - Edina (Grandview),"A quintessential Twin Cities family pizza-and-hoagies spot (since 1975) — casual, quick and kid-friendly, with pizza, hot hoagies and pasta.",restaurants,Varies,,family,"5124 Gus Young Ln, Edina, MN 55424",44.912,-93.35327,https://saint-paul-2022.s3.amazonaws.com/imager/files_idss_com/C17/568613ba-d7e9-4b91-9c6a-aa5eca2030c2/831e782c-e579-46c2-9251-92b64594a186_2a23813dca470163f0b2610639f888f1.jpg,curated,,,,https://www.davannis.com,False,,,"family-dining,pizza,hoagies,kids,family,twin-cities,edina,west-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Davanni's Pizza & Hot Hoagies - Chanhassen,"A quintessential Twin Cities family pizza-and-hoagies spot (since 1975) — casual, quick and kid-friendly, with pizza, hot hoagies and pasta.",restaurants,Varies,,family,"464 Pond Promenade, Chanhassen, MN 55317",44.85679,-93.53294,https://saint-paul-2022.s3.amazonaws.com/imager/files_idss_com/C17/568613ba-d7e9-4b91-9c6a-aa5eca2030c2/831e782c-e579-46c2-9251-92b64594a186_2a23813dca470163f0b2610639f888f1.jpg,curated,,,,https://www.davannis.com,False,,,"family-dining,pizza,hoagies,kids,family,twin-cities,chanhassen,west-metro","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sebastian Joe's Ice Cream Cafe,"Hand-crafted ice cream in small batches daily for over 30 years with all-natural ingredients, Minnesota-themed flavors, dairy-free sorbet options. Multiple Twin Cities locations.",restaurants,Varies,,All ages,"Lowry Hill & Linden Hills, Minneapolis, MN",44.9772995,-93.2654692,https://sebastianjoesicecream.com/wp-content/uploads/2021/09/SJs_fall_2021_photoset_saltedcaramel.png,curated,,,,https://sebastianjoesicecream.com,False,,,"family-dining,dessert,ice-cream,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds Coffee - Playroom,"First kid-friendly coffeehouse in Minneapolis with integrated indoor playground. Spacious playroom separate from adult area, featuring playhouse, train table, play kitchen, and toys. House-roasted coffee and in-house baked pastries.",restaurants,Free,,All ages,"813 E 48th St, Minneapolis, MN 55417",44.915967,-93.262140,https://live.staticflickr.com/725/22391678856_11e7edc9f5_b.jpg,curated_category,,6:30 AM - 6:00 PM daily,,https://sovereigngrounds.com/,False,,,"play-cafe,restaurants,family-dining,play-area,coffee,toddlers,preschool,kids,minneapolis,twin-cities,free,recurring","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds - Minneapolis Coffee Shop & Playroom,"Coffee shop with large toddler play area featuring playhouse, train table, play kitchen, and lots of toys. Home-roasted coffee beans and in-house baked pastries. Separate adult area. Kid-friendly community coffeehouse.",restaurants,Paid,,"Toddlers, preschool, family","813 E. 48th St, Minneapolis, MN (48th & Chicago)",44.915967,-93.262140,https://live.staticflickr.com/725/22391678856_11e7edc9f5_b.jpg,curated_category,,Call for hours,,https://sovereigngrounds.com/,False,,,"play-cafe,play-area,coffee,toddlers,preschool,family-dining,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Green Mill Restaurant & Bar,"American cuisine, pizza, wings, pasta, family-friendly dining, sports atmosphere with big screen TVs",restaurants,Varies,,all-ages,Multiple Minnesota locations including Bemidji and St. Cloud,45.561608,-94.164200,https://www.greenmill.com/wp-content/uploads/2022/04/about-us.webp,curated,,,,https://greenmill.com,True,Kids eat free Tuesday with adult meal purchase,,"st-cloud,bemidji,family-dining,kids-menu,kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Broadway Bar & Pizza,"Multiple Twin Cities locations, kids eat free on Family Night (usually Mondays) at participating locations with adult purchase",restaurants,Varies,,all-ages,"Multiple Twin Cities locations, Minnesota",44.977300,-93.265469,https://www.exploreminnesota.com/sites/default/files/styles/listing_slideshow/public/listing_images/04102fbc2dfdd5e9aaeb0c211290fa26157cceeb_37.jpg,curated,,,,https://www.broadwaypizza.com/,True,Kids eat free on Family Night (usually Mondays) at participating locations,,"minneapolis,st-paul,family-dining,kids-menu,kids-eat-free","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Peak Café at Edinborough Play Park,"Café inside play park with Corner Coffee beans, pastries, healthy snacks. Kids can play without park admission to café.",restaurants,Paid,,all ages,"Edinborough Park, Edina, MN",44.862761,-93.321967,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"family-dining,kids-play-area,cafe,edina","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Green Mill Restaurant & Bar - St. Paul,Family-friendly restaurant with kids menu and games,restaurants,Paid,,families,"57 Hamline Ave South, Saint Paul, MN",44.939692,-93.157013,https://www.greenmill.com/wp-content/uploads/2022/04/about-us.webp,curated,,,(651) 690-0539,https://www.greenmill.com/,True,"Kids 12 and under free, limit one per adult",,"family-dining,kids,family,saint-paul,kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Green Mill Restaurant & Bar - Shoreview,Family-friendly restaurant with kids menu and games,restaurants,Paid,,families,"1000 Gramsie Road, Shoreview, MN",45.060022,-93.142583,https://www.greenmill.com/wp-content/uploads/2022/04/about-us.webp,curated,,,(651) 482-1600,https://www.greenmill.com/,True,"Kids 12 and under free, limit one per adult",,"family-dining,kids,family,north-metro,kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Granite City Food & Brewery - Maple Grove,"Family restaurant with kids menu, dual concept with casual dining",restaurants,Paid,,families,"11909 Main St, Maple Grove, MN",45.090881,-93.434694,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,(763) 416-0010,https://www.gcfb.com/,False,,,"family-dining,kids,family,west-metro,maple-grove","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds Indoor Playground & Coffeehouse,"Play cafe with dedicated playroom, coffeehouse menu with quality playthings",restaurants,Varies,,"toddlers,preschool","813 E 48th St, Minneapolis, MN",44.915967,-93.262140,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated_category,,,,https://sovereigngrounds.com/,False,,,"family-dining,kids,family,minneapolis,play-cafe","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sebastian Joe's Ice Cream - Franklin Ave,"Homemade ice cream since 1984, over 150 flavors, community gathering spot",restaurants,Paid,,families,"1007 W Franklin Ave, Minneapolis, MN",44.962574,-93.292145,https://sebastianjoesicecream.com/wp-content/uploads/2021/09/SJs_fall_2021_photoset_saltedcaramel.png,curated,,,(612) 870-0065,https://sebastianjoesicecream.com/,False,,,"family-dining,kids,family,minneapolis,ice-cream","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sebastian Joe's Ice Cream - Linden Hills,"Homemade ice cream since 1984, multiple flavors, community gathering spot",restaurants,Paid,,families,"4321 Upton Ave S, Minneapolis, MN",44.923811,-93.314662,https://sebastianjoesicecream.com/wp-content/uploads/2021/09/SJs_fall_2021_photoset_saltedcaramel.png,curated,,,(612) 926-7916,https://sebastianjoesicecream.com/,False,,,"family-dining,kids,family,minneapolis,ice-cream","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Burrow Victoria,"All-ages rec room with axe-throwing, 9-hole indoor mini golf course, classic arcade games, and interactive activities. Modern facility combines dining with entertainment for families and groups. Pizzas, burgers, tacos, and house-smoked meats.",restaurants,Varies,varies,all-ages,"7999 Victoria Dr, Victoria, MN 55386",44.873,-93.358,https://images.squarespace-cdn.com/content/v1/625dc310a5f56823b78f4a6c/2f840778-1a5e-4230-a955-7ae2628c46a9/img7258*1200xx3648-3648-912-0.jpg,curated,,,(952) 206-5050,https://theburrowmn.com,False,,,"victoria,entertainment-complex,arcade,mini-golf,family-dining,kids-activities,axe-throwing","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow - Uptown Minneapolis,"Handcrafted-burger spot with a kids' menu (slider-size burgers, corn dogs, fries + snickerdoodle) - popular for family brunch/dinner.",restaurants,Varies,,family,"2626 Hennepin Ave, Minneapolis, MN 55408",44.954673,-93.297294,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/,False,,,"family-dining,burgers,kids,family,twin-cities,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Burrow Oakdale,"Entertainment complex with axe-throwing, go-karts, mini golf, sports simulators, laser tag, ropes course, pickleball, and arcade games. Wood Stone Pizza, farm-fresh burgers, street tacos, and house-smoked meats. Large space with private karaoke rooms.",restaurants,Varies,varies,all-ages,"7053 10th St N, Oakdale, MN 55128",44.958,-93.104,https://images.squarespace-cdn.com/content/v1/625dc310a5f56823b78f4a6c/2f840778-1a5e-4230-a955-7ae2628c46a9/img7258*1200xx3648-3648-912-0.jpg,curated,,,,https://theburrowmn.com,False,,,"oakdale,entertainment-complex,arcade,mini-golf,laser-tag,family-dining,kids-activities,axe-throwing","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow - 50th & France,"Handcrafted-burger spot with a kids' menu (slider-size burgers, corn dogs, fries + snickerdoodle) - popular for family brunch/dinner.",restaurants,Varies,,family,"3624 W 50th St, Minneapolis, MN 55410",44.912733,-93.326146,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/,False,,,"family-dining,burgers,kids,family,twin-cities,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow - St. Paul,"Handcrafted-burger spot with a kids' menu (slider-size burgers, corn dogs, fries + snickerdoodle) - popular for family brunch/dinner.",restaurants,Varies,,family,"393 Selby Ave, St. Paul, MN 55102",44.946635,-93.115414,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,(651) 789-0545,https://redcowmn.com/,False,,,"family-dining,burgers,kids,family,twin-cities,st-paul,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow Wayzata,Casual New American burger restaurant with dedicated kids menu. Family-friendly atmosphere. Multiple burger and entree options.,restaurants,Paid,$$,All ages,"881 Lake St N, Wayzata, MN 55391",44.96854,-93.506219,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://red-cow-wayzata.com/,False,,,"burgers,kids menu,casual,family friendly,lakeside","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow Rochester,Gourmet burgers and kids menu in Rochester,restaurants,Paid,$$,all ages,"Rochester, MN",44.0234387,-92.4630182,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/rochester/,False,,,"family-dining,kids-menu,burger,rochester","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow Minneapolis 50th,Sophisticated burger tavern with gourmet handcrafted burgers and family-friendly atmosphere where families celebrate birthdays.,restaurants,Paid,$$,All ages,"3624 W 50th St, Minneapolis, MN 55410",44.9127331,-93.3261457,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/mpls-50th-street/,False,,,"minneapolis,burgers,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow North Loop,"Gourmet burgers and craft beverages in casual, welcoming environment perfect for families.",restaurants,Paid,$$,All ages,"North Loop, Minneapolis, MN",44.986528,-93.276152,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/minneapolis-north-loop/,False,,,"minneapolis,burgers,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Cow St. Paul Cathedral Hill,Gourmet handcrafted burgers and family-friendly dining in the Cathedral Hill neighborhood of St. Paul.,restaurants,Paid,$$,All ages,"Cathedral Hill, St Paul, MN",44.946550,-93.116086,https://redcowmn.com/wp-content/uploads/2018/05/redcow.png,curated,,,,https://redcowmn.com/st-paul-selby-avenue/,False,,,"st-paul,burgers,family-dining","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Willy McCoy's,Casual dining restaurant,restaurants,Paid,,,Minnesota,45.989659,-94.611329,https://media-cdn.tripadvisor.com/media/daodao/photo-s/0e/07/82/0a/photo2jpg.jpg,curated,,5-8pm,,https://www.willymccoys.com/,True,"Free 5-8pm, one per adult",,"kids-eat-free,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Green Mill Restaurant & Bar - Bloomington,Pizza and Italian restaurant,restaurants,Paid,,,"1201 West 94th St, Bloomington, MN 55431",44.832562,-93.296327,https://www.greenmill.com/wp-content/uploads/2022/04/about-us.webp,curated,,,(952) 884-9898,https://www.greenmill.com/,True,"Kids 12 and under free, limit one per adult",,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sebastian Joe's,Minneapolis institution since 1984 with rotating unique flavors highlighting Minnesota places and people; signature flavors include salty caramel,restaurants,Paid,,all ages,Twin Cities,44.986342,-93.179445,https://sebastianjoesicecream.com/wp-content/uploads/2021/09/SJs_fall_2021_photoset_saltedcaramel.png,curated,,all hours,,https://sebastianjoesicecream.com/locations/,False,,,"ice-cream,family-dining,dessert,Twin Cities,minneapolis,all-ages","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
